station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,gust_drct,gust_sknt,vis1_coeff,vis1_nd,vis2_coeff,vis2_nd,vis3_coeff,vis3_nd,ptype,precip,pres1,pres2,pres3
MAE,Madera,2023-02-12 21:00,54,40,4,79,56,5,0.056,D,M,M,M,M,NP,0.0,29.672,29.68,M
MAE,Madera,2023-02-12 22:00,56,41,1,178,201,2,0.053,D,M,M,M,M,NP,0.0,29.649,29.658,M
MAE,Madera,2023-02-12 23:00,58,40,2,93,100,2,0.061,D,M,M,M,M,NP,0.0,29.644,29.652,M
MAE,Madera,2023-02-13 00:00,60,40,2,88,75,4,0.065,D,M,M,M,M,NP,0.0,29.639,29.647,M
MAE,Madera,2023-02-13 01:00,57,41,3,142,132,5,0.055,D,M,M,M,M,NP,0.0,29.635,29.644,M
MAE,Madera,2023-02-13 02:00,55,41,4,86,87,4,0.096,N,M,M,M,M,NP,0.0,29.643,29.651,M
MAE,Madera,2023-02-13 05:00,47,40,6,115,118,6,0.123,N,M,M,M,M,NP,0.0,29.646,29.654,M
MAE,Madera,2023-02-13 06:00,45,40,6,83,80,7,0.184,N,M,M,M,M,NP,0.0,29.644,29.652,M
MAE,Madera,2023-02-13 07:00,46,41,7,90,88,7,0.15,N,M,M,M,M,NP,0.0,29.635,29.643,M
MAE,Madera,2023-02-13 08:00,43,39,6,98,99,7,0.165,N,M,M,M,M,NP,0.0,29.627,29.635,M
MAE,Madera,2023-02-13 09:00,43,39,6,90,88,8,0.161,N,M,M,M,M,NP,0.0,29.617,29.625,M
MAE,Madera,2023-02-13 10:00,43,39,7,104,103,7,0.128,N,M,M,M,M,NP,0.0,29.61,29.618,M
MAE,Madera,2023-02-13 11:00,42,39,3,87,87,3,0.149,N,M,M,M,M,NP,0.0,29.6,29.608,M
MAE,Madera,2023-02-13 12:00,41,38,4,92,89,5,0.156,N,M,M,M,M,NP,0.0,29.594,29.602,M
MAE,Madera,2023-02-13 13:00,40,37,3,74,74,4,0.15,N,M,M,M,M,NP,0.0,29.605,29.612,M
MAE,Madera,2023-02-13 14:00,40,37,3,82,86,5,0.164,N,M,M,M,M,NP,0.0,29.606,29.613,M
MAE,Madera,2023-02-13 15:00,40,36,5,82,82,6,0.151,D,M,M,M,M,NP,0.0,29.629,29.636,M
MAE,Madera,2023-02-13 16:00,44,40,4,102,110,5,0.123,D,M,M,M,M,NP,0.0,29.653,29.66,M
MAE,Madera,2023-02-13 17:00,51,42,8,131,130,9,0.08,D,M,M,M,M,NP,0.0,29.644,29.652,M
MAE,Madera,2023-02-13 18:00,55,42,7,135,131,8,0.063,D,M,M,M,M,NP,0.0,29.66,29.669,M
MAE,Madera,2023-02-13 19:00,58,43,7,149,150,9,0.06,D,M,M,M,M,NP,0.0,29.65,29.659,M
MAE,Madera,2023-02-13 20:00,61,45,7,134,138,9,0.064,D,M,M,M,M,NP,0.0,29.617,29.625,M
MAE,Madera,2023-02-13 21:00,61,43,3,181,138,4,0.055,D,M,M,M,M,NP,0.0,29.608,29.616,M
MAE,Madera,2023-02-13 22:00,62,43,3,109,122,4,0.069,D,M,M,M,M,NP,0.0,29.594,29.602,M
MAE,Madera,2023-02-13 23:00,64,42,4,95,99,4,0.066,D,M,M,M,M,NP,0.0,29.589,29.598,M
MAE,Madera,2023-02-14 00:00,66,41,1,6,339,1,0.061,D,M,M,M,M,NP,0.0,29.585,29.593,M
MAE,Madera,2023-02-14 01:00,63,42,4,30,29,5,0.06,D,M,M,M,M,NP,0.0,29.58,29.588,M
MAE,Madera,2023-02-14 02:00,56,42,2,35,35,2,0.077,N,M,M,M,M,NP,0.0,29.591,29.599,M
MAE,Madera,2023-02-14 03:00,54,43,1,59,62,2,0.102,N,M,M,M,M,NP,0.0,29.597,29.605,M
MAE,Madera,2023-02-14 04:00,51,44,7,317,309,8,0.114,N,M,M,M,M,NP,0.0,29.61,29.618,M
MAE,Madera,2023-02-14 05:00,53,45,7,355,355,9,0.149,N,M,M,M,M,NP,0.0,29.623,29.631,M
MAE,Madera,2023-02-14 06:00,52,45,6,7,7,6,0.155,N,M,M,M,M,NP,0.0,29.621,29.629,M
MAE,Madera,2023-02-14 07:00,51,41,9,283,276,13,0.126,N,M,M,M,M,NP,0.0,29.641,29.649,M
MAE,Madera,2023-02-14 08:00,51,43,8,295,290,11,0.149,N,M,M,M,M,NP,0.0,29.654,29.662,M
MAE,Madera,2023-02-14 09:00,49,40,6,271,279,7,0.12,N,M,M,M,M,NP,0.0,29.664,29.671,M
MAE,Madera,2023-02-14 10:00,47,38,7,270,274,8,0.089,N,M,M,M,M,NP,0.0,29.661,29.669,M
MAE,Madera,2023-02-14 11:00,48,32,11,298,299,15,0.05,N,M,M,M,M,NP,0.0,29.659,29.667,M
MAE,Madera,2023-02-14 12:00,46,29,10,302,305,11,0.05,N,M,M,M,M,NP,0.0,29.669,29.676,M
MAE,Madera,2023-02-14 13:00,44,29,7,304,296,9,0.05,N,M,M,M,M,NP,0.0,29.681,29.688,M
MAE,Madera,2023-02-14 14:00,44,30,15,296,299,20,0.05,N,M,M,M,M,NP,0.0,29.69,29.697,M
MAE,Madera,2023-02-14 15:00,44,30,13,312,312,15,0.05,D,M,M,M,M,NP,0.0,29.705,29.712,M
MAE,Madera,2023-02-14 16:00,44,30,11,304,310,16,0.05,D,M,M,M,M,NP,0.0,29.716,29.724,M
MAE,Madera,2023-02-14 17:00,46,28,14,304,300,17,0.05,D,M,M,M,M,NP,0.0,29.723,29.731,M
MAE,Madera,2023-02-14 18:00,48,29,16,308,316,19,0.05,D,M,M,M,M,NP,0.0,29.724,29.733,M
MAE,Madera,2023-02-14 19:00,50,25,24,316,322,29,0.1,D,M,M,M,M,NP,0.0,29.7,29.707,M
MAE,Madera,2023-02-14 20:00,53,26,19,314,326,24,0.078,D,M,M,M,M,NP,0.0,29.677,29.685,M
MAE,Madera,2023-02-14 21:00,54,21,24,309,310,31,0.05,D,M,M,M,M,NP,0.0,29.656,29.664,M
MAE,Madera,2023-02-14 22:00,54,20,22,306,320,28,0.053,D,M,M,M,M,NP,0.0,29.642,29.65,M
MAE,Madera,2023-02-14 23:00,52,23,14,315,310,16,0.05,D,M,M,M,M,NP,0.0,29.644,29.652,M
MAE,Madera,2023-02-15 00:00,50,25,17,313,316,20,0.05,D,M,M,M,M,NP,0.0,29.639,29.647,M
MAE,Madera,2023-02-15 01:00,49,29,8,315,313,10,0.05,D,M,M,M,M,NP,0.0,29.635,29.643,M
MAE,Madera,2023-02-15 02:00,43,32,12,272,269,16,0.05,N,M,M,M,M,NP,0.0,29.648,29.656,M
MAE,Madera,2023-02-15 03:00,42,32,10,288,289,12,0.05,N,M,M,M,M,NP,0.0,29.649,29.657,M
MAE,Madera,2023-02-15 04:00,43,30,5,303,298,7,0.05,N,M,M,M,M,NP,0.0,29.668,29.675,M
MAE,Madera,2023-02-15 05:00,38,30,4,279,277,5,0.05,N,M,M,M,M,NP,0.0,29.696,29.705,M
MAE,Madera,2023-02-15 06:00,37,29,5,299,309,7,0.05,N,M,M,M,M,NP,0.0,29.706,29.714,M
MAE,Madera,2023-02-15 07:00,34,28,4,272,287,4,0.05,N,M,M,M,M,NP,0.0,29.73,29.737,M
MAE,Madera,2023-02-15 08:00,36,29,4,329,330,5,0.05,N,M,M,M,M,NP,0.0,29.747,29.755,M
MAE,Madera,2023-02-15 09:00,34,26,7,314,315,7,0.05,N,M,M,M,M,NP,0.0,29.775,29.783,M
MAE,Madera,2023-02-15 10:00,33,25,3,311,308,4,0.05,N,M,M,M,M,NP,0.0,29.806,29.813,M
MAE,Madera,2023-02-15 11:00,32,24,5,293,296,6,0.05,N,M,M,M,M,NP,0.0,29.819,29.826,M
MAE,Madera,2023-02-15 12:00,31,25,5,253,256,6,0.05,N,M,M,M,M,NP,0.0,29.834,29.841,M
MAE,Madera,2023-02-15 13:00,30,25,7,281,281,8,0.07,N,M,M,M,M,NP,0.0,29.847,29.854,M
MAE,Madera,2023-02-15 14:00,30,26,4,286,291,5,0.05,N,M,M,M,M,NP,0.0,29.87,29.877,M
MAE,Madera,2023-02-15 15:00,31,26,5,292,289,5,0.05,D,M,M,M,M,NP,0.0,29.894,29.9,M
MAE,Madera,2023-02-15 16:00,34,28,4,69,67,5,0.059,D,M,M,M,M,NP,0.0,29.938,29.945,M
MAE,Madera,2023-02-15 17:00,38,28,4,321,329,5,0.05,D,M,M,M,M,NP,0.0,29.972,29.979,M
MAE,Madera,2023-02-15 18:00,41,28,3,84,81,5,0.052,D,M,M,M,M,NP,0.0,29.987,29.995,M
MAE,Madera,2023-02-15 19:00,45,29,5,192,205,6,0.05,D,M,M,M,M,NP,0.0,30.002,30.01,M
MAE,Madera,2023-02-15 20:00,49,32,8,167,173,10,0.05,D,M,M,M,M,NP,0.0,29.998,30.006,M
MAE,Madera,2023-02-15 21:00,52,34,9,160,161,12,0.05,D,M,M,M,M,NP,0.0,29.975,29.983,M
MAE,Madera,2023-02-15 22:00,53,31,5,140,166,6,0.05,D,M,M,M,M,NP,0.0,29.958,29.966,M
MAE,Madera,2023-02-15 23:00,53,28,3,237,236,4,0.05,D,M,M,M,M,NP,0.0,29.958,29.965,M
MAE,Madera,2023-02-16 00:00,54,30,2,209,146,3,0.05,D,M,M,M,M,NP,0.0,29.96,29.968,M
MAE,Madera,2023-02-16 01:00,53,28,3,319,343,4,0.05,D,M,M,M,M,NP,0.0,29.972,29.98,M
MAE,Madera,2023-02-16 02:00,46,33,1,263,262,2,0.05,N,M,M,M,M,NP,0.0,29.99,29.998,M
MAE,Madera,2023-02-16 03:00,45,30,2,275,275,2,0.05,N,M,M,M,M,NP,0.0,30.004,30.011,M
MAE,Madera,2023-02-16 04:00,41,31,2,103,103,2,0.106,N,M,M,M,M,NP,0.0,30.009,30.017,M
MAE,Madera,2023-02-16 05:00,42,31,4,91,90,5,0.095,N,M,M,M,M,NP,0.0,30.02,30.027,M
MAE,Madera,2023-02-16 06:00,39,31,5,95,100,6,0.102,N,M,M,M,M,NP,0.0,30.029,30.037,M
MAE,Madera,2023-02-16 07:00,37,31,3,93,93,4,0.085,N,M,M,M,M,NP,0.0,30.042,30.049,M
MAE,Madera,2023-02-16 08:00,35,30,6,103,105,6,0.089,N,M,M,M,M,NP,0.0,30.048,30.055,M
MAE,Madera,2023-02-16 09:00,37,31,6,86,88,7,0.072,N,M,M,M,M,NP,0.0,30.036,30.043,M
MAE,Madera,2023-02-16 10:00,35,30,5,92,89,6,0.068,N,M,M,M,M,NP,0.0,30.023,30.03,M
MAE,Madera,2023-02-16 11:00,35,30,4,120,119,4,0.071,N,M,M,M,M,NP,0.0,30.014,30.021,M
MAE,Madera,2023-02-16 12:00,34,29,6,89,89,6,0.084,N,M,M,M,M,NP,0.0,30.016,30.023,M
MAE,Madera,2023-02-16 13:00,35,30,6,95,98,6,0.08,N,M,M,M,M,NP,0.0,30.015,30.022,M
MAE,Madera,2023-02-16 14:00,34,29,5,76,77,6,0.074,N,M,M,M,M,NP,0.0,30.025,30.031,M
MAE,Madera,2023-02-16 15:00,34,29,6,78,80,7,0.073,D,M,M,M,M,NP,0.0,30.02,30.027,M
MAE,Madera,2023-02-16 16:00,37,30,3,104,104,4,0.064,D,M,M,M,M,NP,0.0,30.041,30.048,M
MAE,Madera,2023-02-16 17:00,43,32,5,132,137,7,0.053,D,M,M,M,M,NP,0.0,30.045,30.052,M
MAE,Madera,2023-02-16 18:00,48,33,8,172,175,10,0.053,D,M,M,M,M,NP,0.0,30.05,30.057,M
MAE,Madera,2023-02-16 19:00,51,32,7,159,160,8,0.053,D,M,M,M,M,NP,0.0,30.044,30.052,M
MAE,Madera,2023-02-16 20:00,53,31,7,150,152,8,0.054,D,M,M,M,M,NP,0.0,30.02,30.028,M
MAE,Madera,2023-02-16 21:00,56,29,8,162,163,9,0.05,D,M,M,M,M,NP,0.0,29.99,29.998,M
MAE,Madera,2023-02-16 22:00,58,30,7,150,148,8,0.05,D,M,M,M,M,NP,0.0,29.959,29.967,M
MAE,Madera,2023-02-16 23:00,60,27,9,149,147,11,0.05,D,M,M,M,M,NP,0.0,29.941,29.948,M
MAE,Madera,2023-02-17 00:00,58,28,5,141,135,5,0.05,D,M,M,M,M,NP,0.0,29.925,29.932,M
MAE,Madera,2023-02-17 01:00,56,29,4,133,139,5,0.05,D,M,M,M,M,NP,0.0,29.913,29.92,M
MAE,Madera,2023-02-17 02:00,53,26,5,125,125,5,0.05,N,M,M,M,M,NP,0.0,29.911,29.918,M
MAE,Madera,2023-02-17 03:00,49,27,4,101,100,4,0.1,N,M,M,M,M,NP,0.0,29.907,29.915,M
MAE,Madera,2023-02-17 04:00,45,31,5,85,84,6,0.066,N,M,M,M,M,NP,0.0,29.901,29.908,M
MAE,Madera,2023-02-17 05:00,43,31,4,88,88,4,0.061,N,M,M,M,M,NP,0.0,29.907,29.914,M
MAE,Madera,2023-02-17 06:00,41,31,4,100,101,4,0.061,N,M,M,M,M,NP,0.0,29.91,29.918,M
MAE,Madera,2023-02-17 07:00,41,30,3,68,65,4,0.065,N,M,M,M,M,NP,0.0,29.91,29.917,M
MAE,Madera,2023-02-17 08:00,39,30,3,120,119,4,0.061,N,M,M,M,M,NP,0.0,29.914,29.921,M
MAE,Madera,2023-02-17 09:00,38,29,4,102,102,4,0.053,N,M,M,M,M,NP,0.0,29.91,29.917,M
MAE,Madera,2023-02-17 10:00,38,28,3,75,82,4,0.067,N,M,M,M,M,NP,0.0,29.897,29.904,M
MAE,Madera,2023-02-17 11:00,33,26,1,57,54,1,0.05,N,M,M,M,M,NP,0.0,29.883,29.89,M
MAE,Madera,2023-02-17 12:00,36,28,1,98,97,2,0.05,N,M,M,M,M,NP,0.0,29.87,29.877,M
MAE,Madera,2023-02-17 13:00,34,26,3,45,47,3,0.05,N,M,M,M,M,NP,0.0,29.857,29.864,M
MAE,Madera,2023-02-17 14:00,34,25,1,341,359,2,0.05,N,M,M,M,M,NP,0.0,29.847,29.854,M
MAE,Madera,2023-02-17 15:00,30,26,3,318,318,3,0.07,D,M,M,M,M,NP,0.0,29.861,29.868,M
MAE,Madera,2023-02-17 16:00,36,29,4,352,354,5,0.085,D,M,M,M,M,NP,0.0,29.871,29.878,M
MAE,Madera,2023-02-17 17:00,43,31,5,306,312,6,0.056,D,M,M,M,M,NP,0.0,29.867,29.874,M
MAE,Madera,2023-02-17 18:00,47,31,5,306,315,6,0.054,D,M,M,M,M,NP,0.0,29.874,29.881,M
MAE,Madera,2023-02-17 19:00,50,30,4,304,331,5,0.055,D,M,M,M,M,NP,0.0,29.872,29.879,M
MAE,Madera,2023-02-17 20:00,55,31,4,340,342,6,0.062,D,M,M,M,M,NP,0.0,29.85,29.858,M
MAE,Madera,2023-02-17 21:00,57,29,5,333,328,7,0.059,D,M,M,M,M,NP,0.0,29.824,29.832,M
MAE,Madera,2023-02-17 22:00,61,29,3,334,310,5,0.05,D,M,M,M,M,NP,0.0,29.801,29.809,M
MAE,Madera,2023-02-17 23:00,60,25,8,322,328,10,0.05,D,M,M,M,M,NP,0.0,29.783,29.791,M
MAE,Madera,2023-02-18 00:00,60,26,9,296,290,10,0.052,D,M,M,M,M,NP,0.0,29.771,29.778,M
MAE,Madera,2023-02-18 01:00,57,26,7,295,293,9,0.05,D,M,M,M,M,NP,0.0,29.765,29.772,M
MAE,Madera,2023-02-18 02:00,51,28,4,295,294,4,0.059,N,M,M,M,M,NP,0.0,29.77,29.778,M
MAE,Madera,2023-02-18 03:00,46,27,6,265,266,6,0.05,N,M,M,M,M,NP,0.0,29.778,29.785,M
MAE,Madera,2023-02-18 04:00,41,29,5,284,293,6,0.066,N,M,M,M,M,NP,0.0,29.787,29.794,M
MAE,Madera,2023-02-18 05:00,42,29,2,258,256,2,0.109,N,M,M,M,M,NP,0.0,29.8,29.808,M
MAE,Madera,2023-02-18 06:00,39,29,0,107,33,1,0.088,N,M,M,M,M,NP,0.0,29.809,29.817,M
MAE,Madera,2023-02-18 07:00,36,29,1,32,21,1,0.089,N,M,M,M,M,NP,0.0,29.818,29.825,M
MAE,Madera,2023-02-18 08:00,35,29,1,9,6,1,0.111,N,M,M,M,M,NP,0.0,29.821,29.828,M
MAE,Madera,2023-02-18 09:00,36,29,2,79,73,2,0.262,N,M,M,M,M,NP,0.0,29.826,29.833,M
MAE,Madera,2023-02-18 10:00,35,29,2,71,71,2,0.157,N,M,M,M,M,NP,0.0,29.826,29.833,M
MAE,Madera,2023-02-18 11:00,33,28,1,71,69,1,0.158,N,M,M,M,M,NP,0.0,29.818,29.825,M
MAE,Madera,2023-02-18 12:00,31,27,1,65,78,2,0.193,N,M,M,M,M,NP,0.0,29.811,29.818,M
MAE,Madera,2023-02-18 13:00,32,27,3,125,127,4,0.113,N,M,M,M,M,NP,0.0,29.806,29.813,M
MAE,Madera,2023-02-18 14:00,31,26,2,37,42,3,0.137,N,M,M,M,M,NP,0.0,29.812,29.818,M
MAE,Madera,2023-02-18 15:00,30,26,3,131,128,3,0.108,D,M,M,M,M,NP,0.0,29.811,29.818,M
MAE,Madera,2023-02-18 16:00,37,31,3,106,112,3,0.12,D,M,M,M,M,NP,0.0,29.836,29.843,M
MAE,Madera,2023-02-18 17:00,43,33,3,103,107,4,0.111,D,M,M,M,M,NP,0.0,29.847,29.855,M
MAE,Madera,2023-02-18 18:00,49,33,4,121,129,4,0.103,D,M,M,M,M,NP,0.0,29.845,29.853,M
MAE,Madera,2023-02-18 19:00,53,34,4,121,147,5,0.092,D,M,M,M,M,NP,0.0,29.831,29.839,M
MAE,Madera,2023-02-18 20:00,58,30,2,78,69,3,0.07,D,M,M,M,M,NP,0.0,29.808,29.816,M
MAE,Madera,2023-02-18 21:00,60,34,3,92,84,4,0.085,D,M,M,M,M,NP,0.0,29.786,29.794,M
MAE,Madera,2023-02-18 22:00,62,33,2,311,320,3,0.097,D,M,M,M,M,NP,0.0,29.777,29.785,M
MAE,Madera,2023-02-18 23:00,62,31,5,256,251,6,0.079,D,M,M,M,M,NP,0.0,29.765,29.772,M
MAE,Madera,2023-02-19 00:00,62,30,3,252,251,5,0.067,D,M,M,M,M,NP,0.0,29.763,29.771,M
MAE,Madera,2023-02-19 01:00,61,32,2,175,171,3,0.061,D,M,M,M,M,NP,0.0,29.757,29.765,M
MAE,Madera,2023-02-19 02:00,57,30,3,325,323,3,0.05,N,M,M,M,M,NP,0.0,29.765,29.773,M
MAE,Madera,2023-02-19 03:00,49,34,4,24,25,5,0.112,N,M,M,M,M,NP,0.0,29.765,29.772,M
MAE,Madera,2023-02-19 04:00,49,36,4,17,19,5,0.097,N,M,M,M,M,NP,0.0,29.772,29.78,M
MAE,Madera,2023-02-19 05:00,45,37,4,360,358,4,0.093,N,M,M,M,M,NP,0.0,29.781,29.788,M
MAE,Madera,2023-02-19 06:00,43,36,3,341,344,4,0.103,N,M,M,M,M,NP,0.0,29.796,29.804,M
MAE,Madera,2023-02-19 16:00,39,34,3,76,76,3,0.255,D,M,M,M,M,NP,0.0,29.85,29.857,M
MAE,Madera,2023-02-19 17:00,47,38,2,82,55,3,0.184,D,M,M,M,M,NP,0.0,29.859,29.867,M
MAE,Madera,2023-02-19 18:00,52,38,2,305,309,3,0.148,D,M,M,M,M,NP,0.0,29.859,29.867,M
MAE,Madera,2023-02-19 19:00,55,37,2,223,255,3,0.125,D,M,M,M,M,NP,0.0,29.856,29.864,M
MAE,Madera,2023-02-19 20:00,58,37,2,314,291,4,0.095,D,M,M,M,M,NP,0.0,29.835,29.843,M
MAE,Madera,2023-02-19 21:00,60,37,1,243,268,4,0.088,D,M,M,M,M,NP,0.0,29.814,29.822,M
MAE,Madera,2023-02-19 22:00,62,36,4,239,224,5,0.079,D,M,M,M,M,NP,0.0,29.79,29.798,M
MAE,Madera,2023-02-19 23:00,63,35,3,293,293,4,0.065,D,M,M,M,M,NP,0.0,29.793,29.801,M
MAE,Madera,2023-02-20 00:00,63,35,3,282,283,4,0.061,D,M,M,M,M,NP,0.0,29.789,29.797,M
MAE,Madera,2023-02-20 01:00,61,36,3,314,310,3,0.066,D,M,M,M,M,NP,0.0,29.785,29.792,M
MAE,Madera,2023-02-20 02:00,57,35,3,277,278,3,0.066,N,M,M,M,M,NP,0.0,29.788,29.796,M
MAE,Madera,2023-02-20 03:00,53,35,2,9,10,2,0.082,N,M,M,M,M,NP,0.0,29.8,29.808,M
MAE,Madera,2023-02-20 04:00,48,36,1,64,65,1,0.104,N,M,M,M,M,NP,0.0,29.819,29.826,M
MAE,Madera,2023-02-20 05:00,47,38,4,98,99,4,0.222,N,M,M,M,M,NP,0.0,29.826,29.834,M
MAE,Madera,2023-02-20 06:00,46,37,5,76,78,5,0.143,N,M,M,M,M,NP,0.0,29.846,29.853,M
MAE,Madera,2023-02-20 07:00,45,37,4,78,78,4,0.152,N,M,M,M,M,NP,0.0,29.858,29.866,M
MAE,Madera,2023-02-20 08:00,43,36,2,71,74,3,0.153,N,M,M,M,M,NP,0.0,29.874,29.881,M
MAE,Madera,2023-02-20 09:00,42,35,5,123,121,5,0.156,N,M,M,M,M,NP,0.0,29.854,29.861,M
MAE,Madera,2023-02-20 10:00,41,35,3,126,125,4,0.132,N,M,M,M,M,NP,0.0,29.872,29.879,M
MAE,Madera,2023-02-20 11:00,41,36,4,102,106,4,0.144,N,M,M,M,M,NP,0.0,29.86,29.868,M
MAE,Madera,2023-02-20 12:00,41,36,7,69,70,7,0.118,N,M,M,M,M,NP,0.0,29.866,29.873,M
MAE,Madera,2023-02-20 13:00,40,34,2,67,59,2,0.132,N,M,M,M,M,NP,0.0,29.883,29.89,M
MAE,Madera,2023-02-20 14:00,38,33,3,128,124,3,0.14,N,M,M,M,M,NP,0.0,29.875,29.882,M
MAE,Madera,2023-02-20 15:00,37,33,2,131,119,3,0.137,D,M,M,M,M,NP,0.0,29.889,29.895,M
MAE,Madera,2023-02-20 16:00,44,37,5,129,129,6,0.174,D,M,M,M,M,NP,0.0,29.895,29.902,M
MAE,Madera,2023-02-20 17:00,48,38,4,55,54,5,0.176,D,M,M,M,M,NP,0.0,29.923,29.931,M
MAE,Madera,2023-02-20 18:00,52,39,2,164,102,3,0.147,D,M,M,M,M,NP,0.0,29.931,29.939,M
MAE,Madera,2023-02-20 19:00,59,40,3,148,156,3,0.135,D,M,M,M,M,NP,0.0,29.92,29.928,M
MAE,Madera,2023-02-20 20:00,62,37,5,175,176,5,0.127,D,M,M,M,M,NP,0.0,29.876,29.883,M
MAE,Madera,2023-02-20 21:00,64,38,2,272,280,3,0.097,D,M,M,M,M,NP,0.0,29.851,29.858,M
MAE,Madera,2023-02-20 22:00,66,38,2,21,37,3,0.1,D,M,M,M,M,NP,0.0,29.832,29.84,M
MAE,Madera,2023-02-20 23:00,67,39,5,309,296,7,0.102,D,M,M,M,M,NP,0.0,29.808,29.816,M
MAE,Madera,2023-02-21 00:00,67,39,19,288,286,21,0.091,D,M,M,M,M,NP,0.0,29.784,29.791,M
MAE,Madera,2023-02-21 01:00,63,41,28,277,265,32,0.103,D,M,M,M,M,NP,0.0,29.792,29.8,M
MAE,Madera,2023-02-21 02:00,59,38,15,263,256,22,0.077,N,M,M,M,M,NP,0.0,29.791,29.799,M
MAE,Madera,2023-02-21 03:00,56,37,2,354,355,2,0.08,N,M,M,M,M,NP,0.0,29.798,29.806,M
MAE,Madera,2023-02-21 04:00,50,38,1,186,183,1,0.089,N,M,M,M,M,NP,0.0,29.782,29.789,M
MAE,Madera,2023-02-21 05:00,49,39,0,140,109,1,0.103,N,M,M,M,M,NP,0.0,29.774,29.782,M
MAE,Madera,2023-02-21 06:00,48,40,2,37,37,2,0.227,N,M,M,M,M,NP,0.0,29.776,29.784,M
MAE,Madera,2023-02-21 07:00,46,39,2,5,3,2,0.205,N,M,M,M,M,NP,0.0,29.769,29.777,M
MAE,Madera,2023-02-21 08:00,44,39,3,119,119,4,0.142,N,M,M,M,M,NP,0.0,29.744,29.751,M
MAE,Madera,2023-02-21 09:00,42,39,2,85,84,3,0.141,N,M,M,M,M,NP,0.0,29.737,29.744,M
MAE,Madera,2023-02-21 10:00,44,39,5,90,88,5,0.125,N,M,M,M,M,NP,0.0,29.715,29.722,M
MAE,Madera,2023-02-21 11:00,42,38,3,79,75,3,0.117,N,M,M,M,M,NP,0.0,29.698,29.705,M
MAE,Madera,2023-02-21 12:00,42,37,5,97,101,5,0.124,N,M,M,M,M,NP,0.0,29.657,29.664,M
MAE,Madera,2023-02-21 13:00,43,37,4,83,84,5,0.111,N,M,M,M,M,NP,0.0,29.634,29.642,M
MAE,Madera,2023-02-21 14:00,41,36,5,91,90,5,0.126,N,M,M,M,M,NP,0.0,29.625,29.632,M
MAE,Madera,2023-02-21 15:00,40,36,5,106,107,5,0.33,D,M,M,M,M,NP,0.0,29.602,29.609,M
MAE,Madera,2023-02-21 16:00,46,40,5,108,112,6,0.134,D,M,M,M,M,NP,0.0,29.592,29.599,M
MAE,Madera,2023-02-21 17:00,51,42,4,153,157,5,0.174,D,M,M,M,M,NP,0.0,29.576,29.584,M
MAE,Madera,2023-02-21 18:00,56,41,8,129,139,10,0.154,D,M,M,M,M,NP,0.0,29.547,29.554,M
MAE,Madera,2023-02-21 19:00,60,43,6,145,146,9,0.155,D,M,M,M,M,NP,0.0,29.524,29.532,M
MAE,Madera,2023-02-21 20:00,63,42,5,184,182,6,0.165,D,M,M,M,M,NP,0.0,29.471,29.479,M
MAE,Madera,2023-02-21 21:00,66,41,8,272,285,12,0.127,D,M,M,M,M,NP,0.0,29.445,29.453,M
MAE,Madera,2023-02-21 22:00,65,44,12,272,272,15,0.1,D,M,M,M,M,NP,0.0,29.392,29.4,M
MAE,Madera,2023-02-21 23:00,65,46,16,289,278,21,0.083,D,M,M,M,M,NP,0.0,29.367,29.375,M
MAE,Madera,2023-02-22 01:00,55,32,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.364,29.372,M
MAE,Madera,2023-02-22 02:00,51,32,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.368,29.375,M
MAE,Madera,2023-02-22 03:00,50,33,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.37,29.378,M
MAE,Madera,2023-02-22 04:00,49,32,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.382,29.39,M
MAE,Madera,2023-02-22 05:00,48,29,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.392,29.399,M
MAE,Madera,2023-02-22 06:00,46,29,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.392,29.399,M
MAE,Madera,2023-02-22 07:00,45,28,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.392,29.4,M
MAE,Madera,2023-02-22 08:00,43,28,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.385,29.392,M
MAE,Madera,2023-02-22 09:00,41,29,M,M,M,M,M,M,M,M,M,M,NP,0.0,29.395,29.402,M
MAE,Madera,2023-02-22 10:00,38,29,6,282,277,7,0.05,N,M,M,M,M,NP,0.0,29.413,29.42,M
MAE,Madera,2023-02-22 11:00,38,29,6,293,300,7,0.05,N,M,M,M,M,NP,0.0,29.421,29.428,M
MAE,Madera,2023-02-22 12:00,35,28,6,284,278,7,0.05,N,M,M,M,M,NP,0.0,29.434,29.441,M
MAE,Madera,2023-02-22 13:00,36,28,4,345,345,5,0.05,N,M,M,M,M,NP,0.0,29.453,29.459,M
MAE,Madera,2023-02-22 14:00,32,27,4,306,306,5,0.05,N,M,M,M,M,NP,0.0,29.474,29.481,M
MAE,Madera,2023-02-22 15:00,35,29,1,348,342,1,0.05,D,M,M,M,M,NP,0.0,29.49,29.496,M
MAE,Madera,2023-02-22 16:00,39,32,2,264,273,2,0.05,D,M,M,M,M,NP,0.0,29.522,29.529,M
