dataid,localminute,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
4550,2019-06-24 16:45:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.205,0.003,,,,,0.002,,,0.004,0.101,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.415,120.464
4550,2019-06-24 16:44:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.607,120.648
4550,2019-06-24 16:43:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.425,120.41
4550,2019-06-24 16:42:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.438,120.422
4550,2019-06-24 16:41:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.49,120.481
4550,2019-06-24 16:40:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.207,0.003,,,,,0.002,,,0.004,0.103,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.443,120.444
4550,2019-06-24 16:39:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.103,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.801,119.792
4550,2019-06-24 16:38:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.207,0.003,,,,,0.002,,,0.004,0.104,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.689,119.725
4550,2019-06-24 16:37:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.208,0.003,,,,,0.002,,,0.004,0.105,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.938,119.933
4550,2019-06-24 16:36:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.213,0.003,,,,,0.002,,,0.004,0.109,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.99,119.987
4550,2019-06-24 16:35:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.223,0.003,,,,,0.002,,,0.004,0.119,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.241,120.26
4550,2019-06-24 16:34:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.138,0.003,,,,,0.002,,,0.004,0.035,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.951,120.045
4550,2019-06-24 16:33:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.005,120.132
4550,2019-06-24 16:32:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.069,120.165
4550,2019-06-24 16:31:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.024,120.116
4550,2019-06-24 16:30:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.024,120.117
4550,2019-06-24 16:29:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.889,119.983
4550,2019-06-24 16:28:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.768,119.862
4550,2019-06-24 16:27:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.725,119.82
4550,2019-06-24 16:26:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.019,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.692,119.786
4550,2019-06-24 16:25:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.654,119.75
4550,2019-06-24 16:24:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.698,119.792
4550,2019-06-24 16:23:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.834,119.946
4550,2019-06-24 16:22:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.814,119.925
4550,2019-06-24 16:21:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.019,,,,0.102,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.323,119.423
4550,2019-06-24 16:20:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.019,,,,0.102,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.458,119.548
4550,2019-06-24 16:19:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.847,119.938
4550,2019-06-24 16:18:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.669,119.76
4550,2019-06-24 16:17:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.921,120.016
4550,2019-06-24 16:16:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.167,120.263
4550,2019-06-24 16:15:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.103,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.929,120.026
4550,2019-06-24 16:14:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.16,0.003,,,,,0.002,,,0.004,0.057,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,119.807,119.858
4550,2019-06-24 16:13:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.205,0.003,,,,,0.002,,,0.004,0.101,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.084,120.099
4550,2019-06-24 16:12:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.205,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.114,120.158
4550,2019-06-24 16:11:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.317,120.366
4550,2019-06-24 16:10:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.207,0.003,,,,,0.002,,,0.004,0.103,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.642,120.678
4550,2019-06-24 16:09:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.102,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.505,120.511
4550,2019-06-24 16:08:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.103,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.122,120.114
4550,2019-06-24 16:07:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.206,0.003,,,,,0.002,,,0.004,0.103,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.032,120.021
4550,2019-06-24 16:06:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.208,0.003,,,,,0.002,,,0.004,0.104,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.114,120.103
4550,2019-06-24 16:05:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.211,0.003,,,,,0.002,,,0.004,0.106,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.154,120.146
4550,2019-06-24 16:04:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.218,0.003,,,,,0.002,,,0.004,0.113,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.102,120.088
4550,2019-06-24 16:03:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.214,0.003,,,,,0.002,,,0.004,0.109,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.175,120.164
4550,2019-06-24 16:02:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.104,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.073,120.151
4550,2019-06-24 16:01:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.104,0.003,,,,,0.002,,,0.004,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.107,120.196
4550,2019-06-24 16:00:00-05,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02,,,,0.105,0.003,,,,,0.002,,,0.005,0.0,,,,,,,0.006,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,120.437,120.547
142,2019-06-24 16:52:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.164,,,,,0.121,0.113,,,,,,,,0.004,0.001,0.398,0.017,,,,,,,,,,,0.0,,,,,,,,0.124,,,,,0.772,,,,,,,,,,122.482,122.438
142,2019-06-24 16:51:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.163,,,,,-0.178,0.121,,,,,,,,0.004,0.001,0.112,0.017,,,,,,,,,,,0.0,,,,,,,,0.125,,,,,0.794,,,,,,,,,,122.518,122.64
142,2019-06-24 16:50:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.163,,,,,-0.237,0.117,,,,,,,,0.004,0.001,0.079,0.017,,,,,,,,,,,0.0,,,,,,,,0.125,,,,,0.817,,,,,,,,,,122.488,122.636
142,2019-06-24 16:49:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.166,,,,,-0.271,0.115,,,,,,,,0.004,0.001,0.065,0.017,,,,,,,,,,,0.0,,,,,,,,0.126,,,,,0.84,,,,,,,,,,122.453,122.612
142,2019-06-24 16:48:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.169,,,,,-0.269,0.118,,,,,,,,0.004,0.001,0.077,0.017,,,,,,,,,,,0.0,,,,,,,,0.127,,,,,0.857,,,,,,,,,,122.413,122.572
142,2019-06-24 16:47:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.169,,,,,-0.38,0.027,,,,,,,,0.004,0.001,0.077,0.017,,,,,,,,,,,0.0,,,,,,,,0.126,,,,,0.875,,,,,,,,,,122.506,122.624
142,2019-06-24 16:46:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.18,,,,,-0.183,0.009,,,,,,,,0.004,0.001,0.292,0.017,,,,,,,,,,,0.0,,,,,,,,0.127,,,,,0.885,,,,,,,,,,122.549,122.533
142,2019-06-24 16:45:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.131,,,,,-0.128,0.009,,,,,,,,0.004,0.001,0.4,0.017,,,,,,,,,,,0.0,,,,,,,,0.128,,,,,0.889,,,,,,,,,,122.608,122.488
142,2019-06-24 16:44:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.093,,,,,-0.156,0.009,,,,,,,,0.004,0.001,0.399,0.017,,,,,,,,,,,0.0,,,,,,,,0.135,,,,,0.888,,,,,,,,,,122.616,122.47
142,2019-06-24 16:43:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.093,,,,,-0.377,0.009,,,,,,,,0.004,0.001,0.177,0.017,,,,,,,,,,,0.0,,,,,,,,0.134,,,,,0.886,,,,,,,,,,122.52,122.502
142,2019-06-24 16:42:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.093,,,,,-0.512,0.013,,,,,,,,0.004,0.001,0.042,0.017,,,,,,,,,,,0.0,,,,,,,,0.13,,,,,0.886,,,,,,,,,,122.502,122.565
142,2019-06-24 16:41:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.093,,,,,-0.482,0.012,,,,,,,,0.004,0.001,0.059,0.018,,,,,,,,,,,0.0,,,,,,,,0.141,,,,,0.884,,,,,,,,,,122.475,122.538
142,2019-06-24 16:40:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.093,,,,,-0.473,0.011,,,,,,,,0.004,0.001,0.078,0.017,,,,,,,,,,,0.0,,,,,,,,0.132,,,,,0.886,,,,,,,,,,122.543,122.598
142,2019-06-24 16:39:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.095,,,,,-0.47,0.009,,,,,,,,0.004,0.001,0.078,0.017,,,,,,,,,,,0.0,,,,,,,,0.132,,,,,0.882,,,,,,,,,,122.693,122.747
142,2019-06-24 16:38:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.096,,,,,-0.31,0.009,,,,,,,,0.004,0.001,0.229,0.017,,,,,,,,,,,0.0,,,,,,,,0.133,,,,,0.875,,,,,,,,,,122.739,122.701
142,2019-06-24 16:37:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.095,,,,,-0.132,0.009,,,,,,,,0.004,0.001,0.4,0.018,,,,,,,,,,,0.0,,,,,,,,0.132,,,,,0.864,,,,,,,,,,122.64,122.494
142,2019-06-24 16:36:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.094,,,,,-0.12,0.009,,,,,,,,0.004,0.001,0.4,0.02,,,,,,,,,,,0.0,,,,,,,,0.131,,,,,0.853,,,,,,,,,,122.554,122.409
142,2019-06-24 16:35:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.097,,,,,-0.237,0.063,,,,,,,,0.004,0.001,0.222,0.017,,,,,,,,,,,0.0,,,,,,,,0.131,,,,,0.846,,,,,,,,,,122.445,122.426
142,2019-06-24 16:34:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.151,,,,,-0.278,0.113,,,,,,,,0.004,0.001,0.042,0.017,,,,,,,,,,,0.0,,,,,,,,0.174,,,,,0.851,,,,,,,,,,122.329,122.526
142,2019-06-24 16:33:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.163,,,,,-0.285,0.113,,,,,,,,0.004,0.001,0.056,0.017,,,,,,,,,,,0.0,,,,,,,,0.146,,,,,0.854,,,,,,,,,,122.29,122.487
142,2019-06-24 16:32:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.17,,,,,-0.266,0.119,,,,,,,,0.004,0.001,0.077,0.017,,,,,,,,,,,0.0,,,,,,,,0.131,,,,,0.855,,,,,,,,,,122.219,122.41
142,2019-06-24 16:31:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.175,,,,,-0.319,0.042,,,,,,,,0.004,0.001,0.077,0.017,,,,,,,,,,,0.0,,,,,,,,0.145,,,,,0.849,,,,,,,,,,122.179,122.346
142,2019-06-24 16:30:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.188,,,,,-0.198,0.008,,,,,,,,0.004,0.001,0.202,0.017,,,,,,,,,,,0.0,,,,,,,,0.153,,,,,0.842,,,,,,,,,,122.148,122.23
142,2019-06-24 16:29:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.095,,,,,-0.024,0.009,,,,,,,,0.004,0.001,0.399,0.017,,,,,,,,,,,0.0,,,,,,,,0.206,,,,,0.829,,,,,,,,,,122.28,122.169
142,2019-06-24 16:28:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.094,,,,,-0.038,0.055,,,,,,,,0.004,0.001,0.398,0.017,,,,,,,,,,,0.0,,,,,,,,0.138,,,,,0.82,,,,,,,,,,122.203,122.083
142,2019-06-24 16:27:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.093,,,,,-0.083,0.113,,,,,,,,0.004,0.001,0.306,0.017,,,,,,,,,,,0.0,,,,,,,,0.118,,,,,0.809,,,,,,,,,,122.118,122.065
142,2019-06-24 16:26:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.098,,,,,-0.345,0.113,,,,,,,,0.004,0.001,0.028,0.017,,,,,,,,,,,0.0,,,,,,,,0.119,,,,,0.8,,,,,,,,,,122.219,122.327
142,2019-06-24 16:25:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.098,,,,,-0.331,0.118,,,,,,,,0.004,0.001,0.032,0.017,,,,,,,,,,,0.0,,,,,,,,0.118,,,,,0.793,,,,,,,,,,122.253,122.362
142,2019-06-24 16:24:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.098,,,,,-0.249,0.117,,,,,,,,0.004,0.001,0.106,0.019,,,,,,,,,,,0.0,,,,,,,,0.117,,,,,0.788,,,,,,,,,,122.289,122.371
142,2019-06-24 16:23:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.098,,,,,-0.196,0.112,,,,,,,,0.004,0.001,0.137,0.026,,,,,,,,,,,0.0,,,,,,,,0.122,,,,,0.776,,,,,,,,,,122.247,122.315
142,2019-06-24 16:22:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.099,,,,,-0.114,0.112,,,,,,,,0.03,0.001,0.172,0.022,,,,,,,,,,,0.0,,,,,,,,0.135,,,,,0.763,,,,,,,,,,122.394,122.457
142,2019-06-24 16:21:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.098,,,,,0.061,0.12,,,,,,,,0.019,0.001,0.459,0.017,,,,,,,,,,,0.0,,,,,,,,0.019,,,,,0.748,,,,,,,,,,122.465,122.288
142,2019-06-24 16:20:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.099,,,,,0.049,0.13,,,,,,,,0.004,0.001,0.458,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.737,,,,,,,,,,122.545,122.359
142,2019-06-24 16:19:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.084,,,,,0.021,0.119,,,,,,,,0.004,0.001,0.45,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.73,,,,,,,,,,122.552,122.355
142,2019-06-24 16:18:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.041,,,,,-0.461,0.029,,,,,,,,0.004,0.001,0.102,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.728,,,,,,,,,,122.499,122.45
142,2019-06-24 16:17:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.001,,,,0.006,,,,,-0.512,0.009,,,,,,,,0.004,0.001,0.102,0.018,,,,,,,,,,,0.0,,,,,,,,0.013,,,,,0.729,,,,,,,,,,122.655,122.592
142,2019-06-24 16:16:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.506,0.009,,,,,,,,0.004,0.001,0.135,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.742,,,,,,,,,,122.779,122.702
142,2019-06-24 16:15:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.001,,,,0.003,,,,,-0.517,0.009,,,,,,,,0.004,0.001,0.138,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.756,,,,,,,,,,122.723,122.646
142,2019-06-24 16:14:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.53,0.009,,,,,,,,0.004,0.001,0.138,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.77,,,,,,,,,,122.673,122.595
142,2019-06-24 16:13:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.251,0.009,,,,,,,,0.004,0.001,0.43,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.779,,,,,,,,,,122.802,122.545
142,2019-06-24 16:12:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.229,0.009,,,,,,,,0.004,0.001,0.459,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.784,,,,,,,,,,122.686,122.412
142,2019-06-24 16:11:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.238,0.009,,,,,,,,0.004,0.001,0.456,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.791,,,,,,,,,,122.656,122.383
142,2019-06-24 16:10:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.001,,,,0.003,,,,,-0.568,0.009,,,,,,,,0.004,0.001,0.132,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.799,,,,,,,,,,122.809,122.722
142,2019-06-24 16:09:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.616,0.009,,,,,,,,0.004,0.001,0.102,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.818,,,,,,,,,,122.68,122.61
142,2019-06-24 16:08:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.001,,,,0.003,,,,,-0.604,0.009,,,,,,,,0.004,0.001,0.131,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.836,,,,,,,,,,122.698,122.621
142,2019-06-24 16:07:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.615,0.009,,,,,,,,0.004,0.001,0.138,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.854,,,,,,,,,,122.77,122.692
142,2019-06-24 16:06:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.633,0.009,,,,,,,,0.004,0.001,0.138,0.018,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.872,,,,,,,,,,122.74,122.661
142,2019-06-24 16:05:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.399,0.009,,,,,,,,0.004,0.001,0.399,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.895,,,,,,,,,,122.763,122.525
142,2019-06-24 16:04:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.003,,,,,-0.369,0.009,,,,,,,,0.004,0.001,0.459,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.925,,,,,,,,,,122.64,122.365
142,2019-06-24 16:03:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.033,,,,,-0.384,0.009,,,,,,,,0.004,0.001,0.458,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.966,,,,,,,,,,122.695,122.459
142,2019-06-24 16:02:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.07,,,,,-0.682,0.009,,,,,,,,0.004,0.001,0.166,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,1.007,,,,,,,,,,122.607,122.585
142,2019-06-24 16:01:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.074,,,,,-0.779,0.009,,,,,,,,0.004,0.001,0.102,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,1.045,,,,,,,,,,122.525,122.543
142,2019-06-24 16:00:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.001,,,,0.078,,,,,-0.783,0.009,,,,,,,,0.004,0.001,0.127,0.017,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,1.078,,,,,,,,,,122.534,122.549
